task_id,representation,dsl_design,replicate,model,model_revision,temperature,seed,artifact_hash,parse_success,compile_success,runtime_success,unsupported,support_status,hidden_traces_tested,positive_traces,negative_traces,false_accepts,false_rejects,total_mismatches,first_attempt_correct,failure_category,failure_detail,exact_equivalence_checked,exact_equivalence_result,system_prompt_hash,user_prompt_hash,response_hash
audit_08,a1,,0,claude-haiku-4-5,haiku-4-5-20251001,,,d55fbc72b16e2904333462ad642dff15e8dc114df6bea1f7e5e3db5a0695a5ec,True,True,True,False,attempted,4500,2393,2107,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6c63d6cafabd7ef038e8145381c32b39635bcb3b806e89ade2cd377064d76a1d,613c39d68f3f9b6c2731f85229bad13dd05918ff99265e3839a1ab01da7640fe
audit_08,a2b,design_b,0,claude-haiku-4-5,haiku-4-5-20251001,,,8744777d8a38de56abc348ca8ecd232f768b3982ece1549c6f93bef9a913ebad,True,True,True,False,attempted,4500,2393,2107,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d87b754c402a7eacd5c2d19ebfabb0911422a1f674f9b16002ff42f5ea3fb0a2,8096529c3ae7cc0c8c77353f8189c7acf80909d40cb40ef2419efa97acd7511b
audit_08,a3,,0,claude-haiku-4-5,haiku-4-5-20251001,,,7799162978df59eac289b3d120e460da2783e4ed03b9ab0c2e475d95f2257679,True,True,True,False,attempted,4500,2393,2107,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,3466dc893ab0a7fcae30f8233b2fdd8b459ab16bf26eba36c1f127dabfa1fd44,7799162978df59eac289b3d120e460da2783e4ed03b9ab0c2e475d95f2257679
audit_09,a1,,0,claude-haiku-4-5,haiku-4-5-20251001,,,163a062b6edcbae293be104d3b45f6467b6e4911e5940524b7220bddc88eda36,True,True,True,False,attempted,4500,1563,2937,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,570094bfbcd82f3454e6ab06ca9d18525cee95ea0062dc1815a20311a383aebc,163a062b6edcbae293be104d3b45f6467b6e4911e5940524b7220bddc88eda36
audit_09,a1,,1,claude-haiku-4-5,haiku-4-5-20251001,,,163a062b6edcbae293be104d3b45f6467b6e4911e5940524b7220bddc88eda36,True,True,True,False,attempted,4500,1563,2937,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,570094bfbcd82f3454e6ab06ca9d18525cee95ea0062dc1815a20311a383aebc,45bc4ef946d5911021d4578f486e4f6260dae7f739535e7c3379b0ac39186cde
audit_09,a1,,2,claude-haiku-4-5,haiku-4-5-20251001,,,163a062b6edcbae293be104d3b45f6467b6e4911e5940524b7220bddc88eda36,True,True,True,False,attempted,4500,1563,2937,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,570094bfbcd82f3454e6ab06ca9d18525cee95ea0062dc1815a20311a383aebc,45bc4ef946d5911021d4578f486e4f6260dae7f739535e7c3379b0ac39186cde
audit_09,a2a,design_a,0,claude-haiku-4-5,haiku-4-5-20251001,,,fa2343a41df06550af05d84b96763b4ce98651f1fdbf78bd6167d46953498d14,True,True,True,False,attempted,4500,1563,2937,772,0,772,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,cc2d52e69753c61a89849756f2653cd7c15355afd73ba962a03c75a50722112a,a5652b808c358394b349a45a8be97675c2a30a31b9d9ab7fd408080bd2483819
audit_09,a2a,design_a,1,claude-haiku-4-5,haiku-4-5-20251001,,,fa2343a41df06550af05d84b96763b4ce98651f1fdbf78bd6167d46953498d14,True,True,True,False,attempted,4500,1563,2937,772,0,772,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,cc2d52e69753c61a89849756f2653cd7c15355afd73ba962a03c75a50722112a,a5652b808c358394b349a45a8be97675c2a30a31b9d9ab7fd408080bd2483819
audit_09,a2a,design_a,2,claude-haiku-4-5,haiku-4-5-20251001,,,c1a230afa75ceebb77a4be83a1409c016196d34cf40ce283da70d97808783258,True,True,True,False,attempted,4500,1563,2937,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,cc2d52e69753c61a89849756f2653cd7c15355afd73ba962a03c75a50722112a,4950728faef625df2632026f5f14d11953376d338eb7be5d0b8fc7e4c1dc6696
audit_09,a3,,0,claude-haiku-4-5,haiku-4-5-20251001,,,34bc985c17c0fad7159f68bc48d80db27ec2e6cbb10561be6d44514c3987581e,True,True,True,False,attempted,4500,1563,2937,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,bb8600e805aab7309f588972fc82084409080bd82abbbc339c35ef6340e2b0d9,34bc985c17c0fad7159f68bc48d80db27ec2e6cbb10561be6d44514c3987581e
audit_09,a3,,1,claude-haiku-4-5,haiku-4-5-20251001,,,8763ba0a6d7eeab3d63f25ec6a31a68cd38685f7481d9e190b6ef98073cab07f,True,True,True,False,attempted,4500,1563,2937,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,bb8600e805aab7309f588972fc82084409080bd82abbbc339c35ef6340e2b0d9,8763ba0a6d7eeab3d63f25ec6a31a68cd38685f7481d9e190b6ef98073cab07f
audit_09,a3,,2,claude-haiku-4-5,haiku-4-5-20251001,,,d217ddfce36ad6f0896ca75a5f239148f49235c1817f254fbbb261cf6d0a0657,True,True,True,False,attempted,4500,1563,2937,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,bb8600e805aab7309f588972fc82084409080bd82abbbc339c35ef6340e2b0d9,d217ddfce36ad6f0896ca75a5f239148f49235c1817f254fbbb261cf6d0a0657
audit_10,a1,,0,claude-haiku-4-5,haiku-4-5-20251001,,,c02960d0c7503d7cc81485910296da622a797f74dcf6a32b9992581f9f2b3286,True,True,True,False,attempted,4500,1766,2734,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ab58e3f6103e0828ef6de023fc6a6c3340423b8677adb9e2d72ceeacb6ba623f,5b4eb22bc097db316e5be65162b968df94a3c4937723c96dd9ae22c2ba764b02
audit_10,a1,,1,claude-haiku-4-5,haiku-4-5-20251001,,,c02960d0c7503d7cc81485910296da622a797f74dcf6a32b9992581f9f2b3286,True,True,True,False,attempted,4500,1766,2734,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ab58e3f6103e0828ef6de023fc6a6c3340423b8677adb9e2d72ceeacb6ba623f,5b4eb22bc097db316e5be65162b968df94a3c4937723c96dd9ae22c2ba764b02
audit_10,a1,,2,claude-haiku-4-5,haiku-4-5-20251001,,,c02960d0c7503d7cc81485910296da622a797f74dcf6a32b9992581f9f2b3286,True,True,True,False,attempted,4500,1766,2734,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ab58e3f6103e0828ef6de023fc6a6c3340423b8677adb9e2d72ceeacb6ba623f,c02960d0c7503d7cc81485910296da622a797f74dcf6a32b9992581f9f2b3286
audit_10,a2c,design_c,0,claude-haiku-4-5,haiku-4-5-20251001,,,bb4024403fa07af887011de4a872ba70c0561a09b3dd03a03d49ba2285190b3e,True,True,True,False,attempted,4500,1766,2734,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ed4e70b1a54c9387881b9ff1a5d3536210d7c5432bb28b1c7ac5e331cd30ca98,bb4024403fa07af887011de4a872ba70c0561a09b3dd03a03d49ba2285190b3e
audit_10,a2c,design_c,1,claude-haiku-4-5,haiku-4-5-20251001,,,869b1bc76cf3bca3477b2801c65c1330aa1489e1b3d19aa61f5e693196525e54,True,True,True,False,attempted,4500,1766,2734,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ed4e70b1a54c9387881b9ff1a5d3536210d7c5432bb28b1c7ac5e331cd30ca98,ce085e354337b40763506e305d2937e38ef36f7252912b89a26669212c842e86
audit_10,a2c,design_c,2,claude-haiku-4-5,haiku-4-5-20251001,,,bb4024403fa07af887011de4a872ba70c0561a09b3dd03a03d49ba2285190b3e,True,True,True,False,attempted,4500,1766,2734,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ed4e70b1a54c9387881b9ff1a5d3536210d7c5432bb28b1c7ac5e331cd30ca98,bb4024403fa07af887011de4a872ba70c0561a09b3dd03a03d49ba2285190b3e
audit_10,a3,,0,claude-haiku-4-5,haiku-4-5-20251001,,,4416d77cdd21abf1d41eb3fc09f789431d16773aad7361c8a6ca087e165c3f43,True,True,True,False,attempted,4500,1766,2734,0,123,123,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,0c19bac0f3663d19868dd68deefed90e7b8a87c8c5b96b14243f74df6a6c98e1,4416d77cdd21abf1d41eb3fc09f789431d16773aad7361c8a6ca087e165c3f43
audit_10,a3,,1,claude-haiku-4-5,haiku-4-5-20251001,,,5e8fc09a7f99930f18fef5e45fe6db0f9eaa29b9abff06269e7c6ffbc8e91e30,True,True,True,False,attempted,4500,1766,2734,0,123,123,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,0c19bac0f3663d19868dd68deefed90e7b8a87c8c5b96b14243f74df6a6c98e1,5e8fc09a7f99930f18fef5e45fe6db0f9eaa29b9abff06269e7c6ffbc8e91e30
audit_10,a3,,2,claude-haiku-4-5,haiku-4-5-20251001,,,f6e34c9a6c51fecb3fc31e7c0a444600407bc167d1f6f7006668fa6ffcd0b57e,True,True,True,False,attempted,4500,1766,2734,0,123,123,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,0c19bac0f3663d19868dd68deefed90e7b8a87c8c5b96b14243f74df6a6c98e1,f6e34c9a6c51fecb3fc31e7c0a444600407bc167d1f6f7006668fa6ffcd0b57e
audit_11,a1,,0,claude-haiku-4-5,haiku-4-5-20251001,,,ede16e2d83aaf2715b1dc210fd0b9e6189233ae46a93927deb3c315be18e99ef,True,True,True,False,attempted,4500,1512,2988,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f806b0a1d1c5cfd924c45d772ad558403dad79a3873f6cc5e60848778b4eacdb,ede16e2d83aaf2715b1dc210fd0b9e6189233ae46a93927deb3c315be18e99ef
audit_11,a1,,1,claude-haiku-4-5,haiku-4-5-20251001,,,ede16e2d83aaf2715b1dc210fd0b9e6189233ae46a93927deb3c315be18e99ef,True,True,True,False,attempted,4500,1512,2988,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f806b0a1d1c5cfd924c45d772ad558403dad79a3873f6cc5e60848778b4eacdb,fd529ac8331f5a0d16fa7ed920aeebf1849c5bb176799b33ab4ddf9a2f885c89
audit_11,a1,,2,claude-haiku-4-5,haiku-4-5-20251001,,,ede16e2d83aaf2715b1dc210fd0b9e6189233ae46a93927deb3c315be18e99ef,True,True,True,False,attempted,4500,1512,2988,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f806b0a1d1c5cfd924c45d772ad558403dad79a3873f6cc5e60848778b4eacdb,fd529ac8331f5a0d16fa7ed920aeebf1849c5bb176799b33ab4ddf9a2f885c89
audit_11,a2b,design_b,0,claude-haiku-4-5,haiku-4-5-20251001,,,27d5b9f5fa6c86d5c3fafbda95aa2a7e0166f36be8c9d54e7f36644d17a40850,True,True,True,False,attempted,4500,1512,2988,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,526f152a677189c1e13cf2ca79ede275951f8735114ab30b35f916d0856ce210,608a911f493a195aacaa126a0f15fd30299126a783e03088bc950f6a873d88eb
audit_11,a2b,design_b,1,claude-haiku-4-5,haiku-4-5-20251001,,,27d5b9f5fa6c86d5c3fafbda95aa2a7e0166f36be8c9d54e7f36644d17a40850,True,True,True,False,attempted,4500,1512,2988,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,526f152a677189c1e13cf2ca79ede275951f8735114ab30b35f916d0856ce210,608a911f493a195aacaa126a0f15fd30299126a783e03088bc950f6a873d88eb
audit_11,a2b,design_b,2,claude-haiku-4-5,haiku-4-5-20251001,,,27d5b9f5fa6c86d5c3fafbda95aa2a7e0166f36be8c9d54e7f36644d17a40850,True,True,True,False,attempted,4500,1512,2988,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,526f152a677189c1e13cf2ca79ede275951f8735114ab30b35f916d0856ce210,608a911f493a195aacaa126a0f15fd30299126a783e03088bc950f6a873d88eb
audit_11,a3,,0,claude-haiku-4-5,haiku-4-5-20251001,,,d5a85fcff0ffed1b8d7b90fcf932b24d21d229a0f4202488428dcd2fb7efc742,True,True,True,False,attempted,4500,1512,2988,308,0,308,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,448d7da15bcd0ba06a4e4565c49073ac71b945940d3f73bd82ab349466a4435f,d5a85fcff0ffed1b8d7b90fcf932b24d21d229a0f4202488428dcd2fb7efc742
audit_11,a3,,1,claude-haiku-4-5,haiku-4-5-20251001,,,78fd44941cc8702679a674c2fd7938928cbe61090119b30908eb684c1338a951,True,True,True,False,attempted,4500,1512,2988,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,448d7da15bcd0ba06a4e4565c49073ac71b945940d3f73bd82ab349466a4435f,78fd44941cc8702679a674c2fd7938928cbe61090119b30908eb684c1338a951
